Temperature,Humidity,HeatIndex,Time
20,33,30,7875
28,25,28,7876
23,22,35,7877
25,50,30,7878
26,20,35,7879
35,36,34,7880
35,17,28,7881
33,14,28,7882
27,35,27,7883
19,22,32,7884
19,46,35,7885
36,27,27,7886
30,44,29,7887
32,75,35,7888
27,30,34,7889
31,70,28,7890
36,63,26,7891
28,78,35,7892
37,38,27,7893
35,22,27,7894
32,50,27,7895
30,32,35,7896
25,11,25,7897
30,64,31,7898
21,35,34,7899
18,71,25,7900
37,48,28,7901
28,20,32,7902
31,49,31,7903
29,58,30,7904
23,23,26,7905
32,11,30,7906
36,52,31,7907
38,60,30,7908
35,36,25,7909
37,26,30,7910
29,14,27,7911
22,20,25,7912
23,79,29,7913
18,21,28,7914
31,48,34,7915
32,41,25,7916
35,53,25,7917
34,59,31,7918
26,33,31,7919
26,46,28,7920
23,50,25,7921
32,23,30,7922
18,47,29,7923
20,32,27,7924
18,52,25,7925
18,53,31,7926
36,34,28,7927
20,24,28,7928
31,57,30,7929
26,11,29,7930
21,15,26,7931
35,48,31,7932
35,53,26,7933
37,21,30,7934
27,34,30,7935
19,27,25,7936
36,73,25,7937
37,19,35,7938
27,70,29,7939
34,72,25,7940
32,42,25,7941
27,43,34,7942
33,76,29,7943
28,25,25,7944
23,35,31,7945
25,76,32,7946
31,33,26,7947
22,39,27,7948
24,46,25,7949
37,16,28,7950
23,49,35,7951
22,44,27,7952
33,19,33,7953
31,13,32,7954
32,71,32,7955
35,53,28,7956
34,63,25,7957
23,31,27,7958
38,25,35,7959
20,38,27,7960
30,26,30,7961
29,35,28,7962
24,32,27,7963
34,26,25,7964
18,32,29,7965
22,19,31,7966
25,52,32,7967
32,66,30,7968
31,40,31,7969
27,41,30,7970
34,60,30,7971
38,46,29,7972
37,39,29,7973
33,37,35,7974
32,39,25,7975
29,59,27,7976
29,33,30,7977
28,24,27,7978
32,15,30,7979
26,33,33,7980
33,47,30,7981
29,32,26,7982
27,18,31,7983
27,78,32,7984
26,50,35,7985
38,49,31,7986
24,12,31,7987
38,39,28,7988
27,19,26,7989
23,15,35,7990
23,24,35,7991
32,68,33,7992
29,76,30,7993
27,76,33,7994
28,32,25,7995
20,27,30,7996
30,74,29,7997
23,77,26,7998
22,49,33,7999
18,58,30,8000
31,32,26,8001
35,49,27,8002
31,45,25,8003
20,34,35,8004
38,77,29,8005
30,42,33,8006
27,72,32,8007
37,46,33,8008
31,71,31,8009
24,33,35,8010
21,77,31,8011
23,68,31,8012
22,15,33,8013
30,45,35,8014
23,61,33,8015
28,20,33,8016
27,32,33,8017
33,69,34,8018
21,15,29,8019
32,15,34,8020
19,24,27,8021
28,41,32,8022
28,16,31,8023
25,74,26,8024
19,54,35,8025
26,35,28,8026
27,55,28,8027
26,17,27,8028
22,34,26,8029
33,50,32,8030
22,30,31,8031
31,55,26,8032
36,67,30,8033
18,64,32,8034
18,70,25,8035
33,16,26,8036
38,57,31,8037
22,56,35,8038
21,40,28,8039
21,39,31,8040
28,68,26,8041
20,22,29,8042
20,27,33,8043
30,50,35,8044
25,37,27,8045
19,20,34,8046
29,56,31,8047
21,25,35,8048
37,23,31,8049
26,39,28,8050
21,29,25,8051
22,59,29,8052
24,52,25,8053
27,77,33,8054
36,35,34,8055
28,13,35,8056
37,74,30,8057
28,27,33,8058
35,56,34,8059
37,45,31,8060
38,60,32,8061
28,69,30,8062
18,48,34,8063
28,37,32,8064
19,14,26,8065
34,80,30,8066
24,13,30,8067
33,45,28,8068
25,62,25,8069
25,34,30,8070
22,29,34,8071
34,80,31,8072
31,69,25,8073
21,42,30,8074
21,13,29,8075
28,57,33,8076
35,73,28,8077
33,30,29,8078
27,24,35,8079
38,45,33,8080
33,23,32,8081
32,57,32,8082
33,16,35,8083
36,24,26,8084
30,23,26,8085
37,47,29,8086
20,54,25,8087
29,34,25,8088
28,72,35,8089
28,24,26,8090
21,47,31,8091
36,67,25,8092
29,24,35,8093
35,61,27,8094
18,50,28,8095
20,50,35,8096
36,46,25,8097
33,61,30,8098
21,59,33,8099
26,40,28,8100
32,24,34,8101
31,61,33,8102
28,16,29,8103
21,67,33,8104
34,79,28,8105
31,16,32,8106
31,30,29,8107
26,24,32,8108
33,70,31,8109
18,72,28,8110
34,65,25,8111
22,73,26,8112
29,28,31,8113
26,61,32,8114
21,48,32,8115
19,57,32,8116
32,23,31,8117
27,71,31,8118
24,58,31,8119
18,78,32,8120
21,40,28,8121
35,41,32,8122
21,66,29,8123
33,69,32,8124
19,73,26,8125
29,36,27,8126
25,67,26,8127
25,19,27,8128
20,28,29,8129
36,43,27,8130
38,32,25,8131
21,18,28,8132
27,50,32,8133
29,45,34,8134
35,66,34,8135
20,62,30,8136
35,56,32,8137
31,61,25,8138
31,35,28,8139
22,50,35,8140
22,54,25,8141
31,20,32,8142
24,43,30,8143
23,54,25,8144
24,65,28,8145
19,45,30,8146
36,61,26,8147
38,21,34,8148
38,60,33,8149
24,61,35,8150
30,69,29,8151
20,21,32,8152
29,74,34,8153
27,34,32,8154
26,78,30,8155
28,77,28,8156
21,28,31,8157
18,42,34,8158
38,69,34,8159
23,49,35,8160
33,33,33,8161
37,76,28,8162
37,80,33,8163
33,13,34,8164
25,24,29,8165
28,36,28,8166
19,27,31,8167
37,65,26,8168
19,19,25,8169
30,65,32,8170
24,29,34,8171
28,36,28,8172
28,58,31,8173
37,68,32,8174
21,51,26,8175
18,14,33,8176
30,55,32,8177
27,21,35,8178
37,47,32,8179
20,63,26,8180
20,20,33,8181
21,72,30,8182
26,71,29,8183
24,56,34,8184
33,39,35,8185
38,40,30,8186
32,80,34,8187
27,67,27,8188
21,62,32,8189
22,66,27,8190
32,78,29,8191
18,29,25,8192
22,12,31,8193
37,77,28,8194
38,75,29,8195
35,43,30,8196
19,46,25,8197
35,57,34,8198
30,17,31,8199
26,11,31,8200
38,72,34,8201
19,13,26,8202
38,46,28,8203
23,63,32,8204
28,22,33,8205
29,80,25,8206
34,70,27,8207
23,16,30,8208
35,54,25,8209
19,42,35,8210
32,66,27,8211
20,60,27,8212
20,34,30,8213
33,55,27,8214
28,19,26,8215
32,26,26,8216
29,44,31,8217
30,13,35,8218
25,46,25,8219
28,59,31,8220
31,70,30,8221
38,80,26,8222
23,14,32,8223
20,74,28,8224
38,69,32,8225
31,20,28,8226
35,65,26,8227
25,17,27,8228
25,62,26,8229
29,54,29,8230
21,14,31,8231
28,59,33,8232
21,74,32,8233
35,50,32,8234
32,72,27,8235
27,15,34,8236
23,40,28,8237
36,50,29,8238
31,11,34,8239
21,71,26,8240
33,67,26,8241
24,66,27,8242
28,80,34,8243
38,48,25,8244
22,45,26,8245
33,79,28,8246
25,79,29,8247
26,77,33,8248
36,77,35,8249
22,61,33,8250
37,80,30,8251
35,53,27,8252
32,48,25,8253
30,64,27,8254
27,10,26,8255
33,62,33,8256
32,30,25,8257
21,46,34,8258
38,71,27,8259
31,16,34,8260
20,18,27,8261
29,53,27,8262
32,52,32,8263
35,32,30,8264
38,15,30,8265
20,67,28,8266
33,55,32,8267
33,70,27,8268
20,13,27,8269
25,32,31,8270
29,54,30,8271
34,69,34,8272
35,46,25,8273
26,67,35,8274
35,67,32,8275
19,47,30,8276
29,70,31,8277
35,31,32,8278
33,10,31,8279
26,65,31,8280
20,62,30,8281
26,27,30,8282
28,46,32,8283
31,42,35,8284
29,63,28,8285
18,59,26,8286
30,11,30,8287
36,22,35,8288
34,70,25,8289
25,60,31,8290
38,51,33,8291
25,50,34,8292
18,46,31,8293
38,56,33,8294
18,78,32,8295
30,22,31,8296
28,46,29,8297
19,32,32,8298
31,28,34,8299
25,46,35,8300
35,24,32,8301
31,80,33,8302
26,41,34,8303
29,36,32,8304
34,67,26,8305
20,66,27,8306
34,32,28,8307
35,17,25,8308
26,69,30,8309
18,44,35,8310
18,77,26,8311
29,58,31,8312
27,65,27,8313
34,58,30,8314
35,10,27,8315
22,12,29,8316
27,53,30,8317
35,24,33,8318
33,78,29,8319
27,80,28,8320
29,46,29,8321
25,58,25,8322
25,74,34,8323
25,37,26,8324
30,44,34,8325
30,27,33,8326
20,29,28,8327
38,58,30,8328
20,79,33,8329
25,32,33,8330
27,40,33,8331
26,46,29,8332
29,46,29,8333
24,17,25,8334
26,14,31,8335
38,41,31,8336
24,25,34,8337
32,52,31,8338
23,30,26,8339
22,31,29,8340
32,58,25,8341
18,59,27,8342
33,79,26,8343
18,43,31,8344
25,55,30,8345
31,34,35,8346
19,24,25,8347
19,45,28,8348
21,66,34,8349
21,17,32,8350
37,40,27,8351
29,57,27,8352
30,12,30,8353
38,61,30,8354
35,47,32,8355
31,68,31,8356
30,36,29,8357
29,46,29,8358
31,21,30,8359
26,64,32,8360
25,34,29,8361
22,63,26,8362
21,65,27,8363
18,61,30,8364
26,20,26,8365
29,64,28,8366
18,61,29,8367
21,53,28,8368
27,34,35,8369
31,38,27,8370
33,16,30,8371
35,69,28,8372
29,59,27,8373
23,59,29,8374
19,24,32,8375
30,70,31,8376
21,25,26,8377
30,10,33,8378
32,26,30,8379
30,41,28,8380
20,55,26,8381
34,68,35,8382
26,13,28,8383
38,64,29,8384
23,51,31,8385
26,12,33,8386
21,75,27,8387
30,42,32,8388
33,25,27,8389
20,32,34,8390
33,68,32,8391
37,65,27,8392
33,13,31,8393
37,32,34,8394
20,70,28,8395
30,25,25,8396
18,36,32,8397
27,19,26,8398
27,37,35,8399
21,37,26,8400
18,76,32,8401
24,56,35,8402
36,74,32,8403
26,10,32,8404
19,26,33,8405
36,33,27,8406
23,38,32,8407
34,80,25,8408
30,35,30,8409
20,10,33,8410
25,42,27,8411
25,15,31,8412
18,41,32,8413
24,34,28,8414
29,25,33,8415
19,12,29,8416
22,65,26,8417
28,28,34,8418
19,13,35,8419
38,57,30,8420
35,66,28,8421
27,22,30,8422
38,19,28,8423
31,17,26,8424
37,17,27,8425
32,65,30,8426
30,73,26,8427
21,71,25,8428
37,61,26,8429
34,20,33,8430
26,50,28,8431
33,13,31,8432
21,75,26,8433
35,14,32,8434
27,42,27,8435
28,69,26,8436
24,11,34,8437
18,24,27,8438
36,51,35,8439
30,13,35,8440
26,47,31,8441
38,40,33,8442
35,68,29,8443
32,57,35,8444
28,63,28,8445
38,13,32,8446
32,10,31,8447
22,47,25,8448
19,47,26,8449
20,79,28,8450
33,56,31,8451
30,60,32,8452
23,19,25,8453
31,45,25,8454
35,49,29,8455
36,28,35,8456
33,47,28,8457
32,26,30,8458
20,64,26,8459
26,38,31,8460
34,25,32,8461
31,64,31,8462
32,53,28,8463
38,38,35,8464
35,55,34,8465
25,69,26,8466
31,16,35,8467
26,57,27,8468
38,58,26,8469
38,48,34,8470
22,27,32,8471
25,35,26,8472
30,31,33,8473
24,21,30,8474
18,16,33,8475
27,15,31,8476
33,67,33,8477
37,31,30,8478
25,48,27,8479
27,42,30,8480
25,25,26,8481
24,49,29,8482
30,31,26,8483
30,67,27,8484
25,30,34,8485
36,34,26,8486
37,74,29,8487
25,21,32,8488
22,10,31,8489
29,25,33,8490
18,37,29,8491
37,67,28,8492
29,47,25,8493
31,61,34,8494
27,11,29,8495
20,34,28,8496
27,36,35,8497
20,56,35,8498
36,15,32,8499
30,39,30,8500
25,39,32,8501
32,12,30,8502
25,19,27,8503
35,45,28,8504
18,80,26,8505
33,76,25,8506
21,32,32,8507
30,36,25,8508
24,30,30,8509
38,16,29,8510
24,30,34,8511
25,47,35,8512
23,14,31,8513
38,36,34,8514
38,39,31,8515
37,71,25,8516
19,44,32,8517
36,40,33,8518
20,49,26,8519
38,36,31,8520
22,33,27,8521
26,61,28,8522
29,32,33,8523
21,10,33,8524
30,47,32,8525
23,64,35,8526
34,79,34,8527
37,25,34,8528
34,62,29,8529
23,76,29,8530
21,76,32,8531
21,13,27,8532
23,30,29,8533
22,17,33,8534
21,74,35,8535
37,24,31,8536
19,57,34,8537
25,42,26,8538
22,76,35,8539
32,24,35,8540
32,67,26,8541
37,16,29,8542
34,17,30,8543
36,78,26,8544
34,44,29,8545
24,77,31,8546
19,43,28,8547
23,75,33,8548
18,76,35,8549
22,17,33,8550
35,42,33,8551
30,10,31,8552
34,50,27,8553
37,69,29,8554
35,72,34,8555
29,64,32,8556
25,64,30,8557
26,80,27,8558
21,47,30,8559
37,11,31,8560
35,62,33,8561
27,71,29,8562
25,24,30,8563
18,35,29,8564
34,26,33,8565
18,37,28,8566
36,69,27,8567
35,18,27,8568
19,57,31,8569
28,12,27,8570
27,26,30,8571
27,64,34,8572
24,11,32,8573
35,55,32,8574
33,78,27,8575
18,40,33,8576
32,29,25,8577
21,26,35,8578
34,42,25,8579
29,19,26,8580
33,58,33,8581
26,25,31,8582
23,38,33,8583
24,58,26,8584
25,66,26,8585
20,50,30,8586
25,75,33,8587
18,69,30,8588
35,36,31,8589
34,32,32,8590
29,33,25,8591
19,50,32,8592
31,47,28,8593
34,45,27,8594
19,24,29,8595
22,18,31,8596
29,63,35,8597
30,36,25,8598
21,71,31,8599
35,41,30,8600
31,50,29,8601
33,15,31,8602
20,68,30,8603
28,80,32,8604
38,56,25,8605
27,27,25,8606
32,42,25,8607
26,76,25,8608
31,54,29,8609
24,79,35,8610
20,22,25,8611
27,16,29,8612
30,30,31,8613
19,64,31,8614
37,70,25,8615
35,41,29,8616
29,22,31,8617
35,67,31,8618
24,73,28,8619
36,24,35,8620
31,49,31,8621
32,27,35,8622
37,74,35,8623
34,75,27,8624
27,46,30,8625
37,37,25,8626
37,55,28,8627
24,80,29,8628
38,39,25,8629
22,71,33,8630
36,80,28,8631
31,72,31,8632
20,47,27,8633
25,36,34,8634
35,56,29,8635
18,62,26,8636
31,17,26,8637
19,10,31,8638
28,47,32,8639
18,60,34,8640
35,69,34,8641
31,17,29,8642
20,59,31,8643
35,56,30,8644
31,59,31,8645
22,12,25,8646
36,31,27,8647
30,36,35,8648
20,62,27,8649
37,21,31,8650
37,32,34,8651
36,65,33,8652
19,24,25,8653
28,61,29,8654
22,55,28,8655
27,59,29,8656
22,42,33,8657
28,50,29,8658
35,39,26,8659
22,64,34,8660
28,33,33,8661
34,46,27,8662
33,52,32,8663
36,24,30,8664
19,71,33,8665
26,45,32,8666
35,73,29,8667
32,31,29,8668
38,46,35,8669
27,64,32,8670
22,64,30,8671
25,46,27,8672
32,32,28,8673
38,74,31,8674
37,33,35,8675
29,49,26,8676
21,24,34,8677
22,63,27,8678
23,69,27,8679
34,42,33,8680
23,41,30,8681
28,21,33,8682
19,67,27,8683
24,13,27,8684
32,46,33,8685
38,50,28,8686
18,65,30,8687
26,10,30,8688
27,56,32,8689
33,45,31,8690
30,67,28,8691
23,16,27,8692
35,49,32,8693
34,48,33,8694
28,32,34,8695
24,49,30,8696
20,13,25,8697
34,54,25,8698
38,47,32,8699
20,56,35,8700
33,49,31,8701
27,62,35,8702
18,64,34,8703
33,24,27,8704
21,23,30,8705
19,61,26,8706
18,39,35,8707
27,77,35,8708
24,61,29,8709
34,14,31,8710
35,35,34,8711
34,54,27,8712
26,74,35,8713
38,76,25,8714
27,58,28,8715
36,70,35,8716
36,49,28,8717
32,57,32,8718
25,31,26,8719
20,50,32,8720
24,33,29,8721
36,24,32,8722
31,23,30,8723
30,28,34,8724
25,57,32,8725
20,20,34,8726
26,45,34,8727
34,12,31,8728
36,73,30,8729
28,78,30,8730
36,71,25,8731
27,74,28,8732
25,51,35,8733
25,23,25,8734
20,45,34,8735
19,78,26,8736
31,58,32,8737
18,64,32,8738
36,71,32,8739
22,60,27,8740
25,52,26,8741
25,36,26,8742
19,75,29,8743
34,28,33,8744
19,64,25,8745
31,34,29,8746
19,27,32,8747
26,60,35,8748
26,71,35,8749
34,45,32,8750
31,60,34,8751
28,48,32,8752
33,76,30,8753
22,77,33,8754
24,42,30,8755
31,58,27,8756
36,72,31,8757
18,79,35,8758
35,67,27,8759
25,46,33,8760
20,69,32,8761
35,58,33,8762
19,76,25,8763
25,57,32,8764
33,31,30,8765
31,38,29,8766
29,14,35,8767
18,17,33,8768
31,24,28,8769
29,50,31,8770
24,58,34,8771
28,48,27,8772
30,79,32,8773
21,40,35,8774
23,35,28,8775
25,66,35,8776
23,67,29,8777
35,76,32,8778
31,44,25,8779
36,11,27,8780
31,23,30,8781
27,41,29,8782
31,23,32,8783
37,20,25,8784
29,43,28,8785
32,24,30,8786
19,39,27,8787
28,26,32,8788
23,64,29,8789
27,48,29,8790
34,69,33,8791
23,78,30,8792
18,51,34,8793
35,18,26,8794
25,50,29,8795
35,36,25,8796
38,76,31,8797
27,22,25,8798
22,67,25,8799
33,27,35,8800
25,19,33,8801
34,79,31,8802
26,12,31,8803
24,37,28,8804
21,11,29,8805
26,67,28,8806
34,50,30,8807
30,78,30,8808
19,71,25,8809
24,75,32,8810
29,30,28,8811
22,50,31,8812
35,71,33,8813
25,57,29,8814
33,34,35,8815
37,45,31,8816
18,73,30,8817
31,12,30,8818
26,10,30,8819
18,44,32,8820
37,51,28,8821
28,63,29,8822
38,46,33,8823
31,13,26,8824
21,38,29,8825
20,58,25,8826
37,43,27,8827
38,38,33,8828
19,30,27,8829
21,13,30,8830
19,56,31,8831
19,38,26,8832
37,13,32,8833
34,80,34,8834
34,73,25,8835
20,27,33,8836
26,13,29,8837
37,11,32,8838
19,66,29,8839
30,25,32,8840
32,70,27,8841
34,58,35,8842
31,42,33,8843
32,45,33,8844
34,29,30,8845
38,29,32,8846
27,80,28,8847
35,75,25,8848
34,14,25,8849
32,67,29,8850
19,69,35,8851
36,50,34,8852
35,56,27,8853
38,79,25,8854
33,13,33,8855
34,56,31,8856
22,18,26,8857
21,36,30,8858
20,77,25,8859
18,36,34,8860
26,17,27,8861
26,36,30,8862
21,69,31,8863
19,46,30,8864
24,39,33,8865
33,60,33,8866
18,14,26,8867
30,11,33,8868
21,29,33,8869
31,74,28,8870
26,72,25,8871
32,14,33,8872
25,22,26,8873
30,71,34,8874
22,36,32,8875
33,56,35,8876
28,49,31,8877
37,35,32,8878
24,54,32,8879
27,23,28,8880
35,50,34,8881
22,73,26,8882
29,75,25,8883
18,15,34,8884
37,70,29,8885
25,45,35,8886
38,78,26,8887
34,15,28,8888
25,70,34,8889
34,76,34,8890
30,34,34,8891
37,15,32,8892
37,11,26,8893
35,16,25,8894
23,41,27,8895
20,73,26,8896
20,72,32,8897
26,55,28,8898
29,16,25,8899
38,19,26,8900
38,36,34,8901
19,73,35,8902
35,27,29,8903
28,11,33,8904
33,44,32,8905
33,61,31,8906
36,63,30,8907
30,21,26,8908
33,32,30,8909
38,63,31,8910
23,46,28,8911
30,57,25,8912
24,62,32,8913
26,51,33,8914
19,57,30,8915
21,35,30,8916
20,47,28,8917
35,78,35,8918
34,69,32,8919
20,26,34,8920
27,10,26,8921
19,11,34,8922
38,44,33,8923
25,29,31,8924
27,55,27,8925
26,57,30,8926
34,75,25,8927
30,20,28,8928
23,14,26,8929
27,21,32,8930
32,72,29,8931
37,61,26,8932
18,67,28,8933
26,78,31,8934
35,54,34,8935
30,80,27,8936
23,21,29,8937
24,25,34,8938
22,36,27,8939
24,10,29,8940
30,32,28,8941
26,69,26,8942
28,43,34,8943
23,61,25,8944
26,20,32,8945
35,69,26,8946
38,29,31,8947
27,46,27,8948
35,49,29,8949
29,71,29,8950
36,11,28,8951
35,13,30,8952
20,67,32,8953
19,55,35,8954
18,41,29,8955
35,36,25,8956
26,40,29,8957
33,59,31,8958
28,51,35,8959
25,26,31,8960
31,54,32,8961
31,51,29,8962
36,44,32,8963
29,55,33,8964
38,60,27,8965
34,31,28,8966
35,35,32,8967
26,11,25,8968
23,13,35,8969
37,31,33,8970
36,71,25,8971
20,70,33,8972
35,11,32,8973
22,24,32,8974
37,56,35,8975
35,70,28,8976
35,67,34,8977
25,10,26,8978
24,68,29,8979
21,75,33,8980
29,47,27,8981
33,66,35,8982
25,59,29,8983
27,68,30,8984
32,69,28,8985
34,67,30,8986
38,16,30,8987
21,39,35,8988
35,25,25,8989
37,15,34,8990
28,13,29,8991
23,30,25,8992
21,69,32,8993
26,14,34,8994
37,33,33,8995
19,49,33,8996
20,66,29,8997
25,39,29,8998
21,51,25,8999
27,19,30,9000
27,38,31,9001
31,20,30,9002
34,41,34,9003
23,41,33,9004
37,56,34,9005
29,37,25,9006
20,40,29,9007
23,46,33,9008
36,32,25,9009
31,76,30,9010
29,18,35,9011
29,10,33,9012
19,51,32,9013
28,75,29,9014
37,78,34,9015
28,57,35,9016
25,23,32,9017
34,48,25,9018
30,12,33,9019
31,57,31,9020
22,16,32,9021
33,13,33,9022
23,28,26,9023
29,35,34,9024
32,30,26,9025
36,72,31,9026
36,32,25,9027
33,12,25,9028
27,60,35,9029
31,79,29,9030
35,50,27,9031
28,71,31,9032
30,17,28,9033
37,53,35,9034
36,79,31,9035
24,19,28,9036
20,61,30,9037
38,10,35,9038
37,49,30,9039
35,59,25,9040
31,23,28,9041
23,28,25,9042
37,45,26,9043
31,14,33,9044
21,57,26,9045
23,67,28,9046
20,68,34,9047
18,23,28,9048
24,80,29,9049
21,54,29,9050
20,10,30,9051
32,14,35,9052
37,49,26,9053
24,38,34,9054
21,35,26,9055
18,15,28,9056
19,78,31,9057
35,27,35,9058
33,55,32,9059
34,19,34,9060
29,41,28,9061
21,10,33,9062
35,71,35,9063
24,29,27,9064
38,47,30,9065
34,58,32,9066
37,58,33,9067
38,65,30,9068
34,69,31,9069
21,36,25,9070
21,65,35,9071
26,40,32,9072
19,64,28,9073
20,80,31,9074
27,26,25,9075
36,71,34,9076
26,28,33,9077
32,75,29,9078
24,46,34,9079
22,57,31,9080
18,72,25,9081
27,33,35,9082
24,15,27,9083
33,57,29,9084
36,66,33,9085
28,37,34,9086
27,52,31,9087
37,28,34,9088
30,78,33,9089
18,78,32,9090
26,13,26,9091
22,57,30,9092
26,33,32,9093
36,72,27,9094
31,41,30,9095
32,54,30,9096
36,35,26,9097
26,67,28,9098
35,19,31,9099
32,46,33,9100
24,12,30,9101
32,55,29,9102
20,22,28,9103
34,18,35,9104
34,22,28,9105
18,42,25,9106
19,77,35,9107
28,76,33,9108
36,54,30,9109
38,59,30,9110
24,65,32,9111
22,79,26,9112
30,55,35,9113
38,15,27,9114
20,63,35,9115
25,67,34,9116
32,33,32,9117
21,23,35,9118
18,24,32,9119
38,48,34,9120
24,35,31,9121
37,57,29,9122
38,29,30,9123
26,25,29,9124
24,62,32,9125
36,23,28,9126
19,50,35,9127
24,53,27,9128
29,74,29,9129
33,21,34,9130
29,30,32,9131
24,57,25,9132
19,46,34,9133
19,41,26,9134
27,43,25,9135
18,58,35,9136
18,64,26,9137
35,44,33,9138
34,19,33,9139
25,32,28,9140
34,18,34,9141
23,54,35,9142
34,47,33,9143
35,12,29,9144
21,26,28,9145
33,45,28,9146
27,37,34,9147
25,30,31,9148
38,64,32,9149
36,33,34,9150
18,49,26,9151
19,34,25,9152
37,11,31,9153
34,13,35,9154
38,26,27,9155
24,61,35,9156
28,44,35,9157
35,45,33,9158
35,39,29,9159
30,41,25,9160
23,61,28,9161
22,59,30,9162
20,73,32,9163
21,17,26,9164
32,58,29,9165
34,18,31,9166
38,42,32,9167
34,78,28,9168
30,46,25,9169
24,41,26,9170
22,59,29,9171
35,32,27,9172
33,32,33,9173
32,18,26,9174
31,71,26,9175
28,23,26,9176
38,63,27,9177
38,56,27,9178
35,28,31,9179
33,44,30,9180
29,36,35,9181
31,26,26,9182
19,42,30,9183
35,41,25,9184
23,25,33,9185
28,42,29,9186
26,79,35,9187
23,32,30,9188
32,22,33,9189
35,51,34,9190
31,28,26,9191
38,23,26,9192
26,68,27,9193
22,27,34,9194
30,45,28,9195
23,72,33,9196
22,63,32,9197
35,78,34,9198
38,17,26,9199
25,11,27,9200
25,72,32,9201
26,13,25,9202
20,79,35,9203
19,14,32,9204
38,49,27,9205
20,43,28,9206
31,19,35,9207
19,24,29,9208
32,43,30,9209
25,14,35,9210
33,12,34,9211
30,28,27,9212
33,14,34,9213
19,68,31,9214
36,54,30,9215
32,80,34,9216
19,49,31,9217
38,45,34,9218
31,56,32,9219
21,10,32,9220
18,73,33,9221
38,34,35,9222
32,42,30,9223
22,62,31,9224
20,33,35,9225
21,24,26,9226
29,30,26,9227
31,47,31,9228
18,32,34,9229
33,42,31,9230
18,53,28,9231
33,17,29,9232
24,28,34,9233
34,25,32,9234
35,41,34,9235
30,53,30,9236
19,79,29,9237
32,55,25,9238
22,48,32,9239
33,28,34,9240
31,62,32,9241
19,69,30,9242
26,61,28,9243
30,36,32,9244
21,57,34,9245
21,71,32,9246
21,34,34,9247
23,64,25,9248
35,69,35,9249
26,36,26,9250
30,21,30,9251
27,58,34,9252
19,25,33,9253
29,66,29,9254
25,75,28,9255
28,53,30,9256
36,75,29,9257
29,64,35,9258
25,77,30,9259
24,53,31,9260
28,18,34,9261
35,15,27,9262
37,37,30,9263
23,22,32,9264
35,23,28,9265
29,65,35,9266
34,42,26,9267
30,72,26,9268
29,20,33,9269
34,31,31,9270
38,55,30,9271
29,76,34,9272
27,36,34,9273
36,53,30,9274
30,75,26,9275
18,78,30,9276
33,24,33,9277
31,60,26,9278
36,66,31,9279
25,45,26,9280
28,20,27,9281
32,42,29,9282
29,74,29,9283
35,40,28,9284
32,17,34,9285
19,18,31,9286
30,28,33,9287
22,72,27,9288
29,40,30,9289
33,39,29,9290
25,31,35,9291
35,21,25,9292
20,68,33,9293
21,61,29,9294
35,33,35,9295
38,32,32,9296
23,47,27,9297
25,26,34,9298
19,51,30,9299
28,71,29,9300
37,51,31,9301
38,42,34,9302
33,46,31,9303
18,28,33,9304
37,32,35,9305
21,80,26,9306
34,23,28,9307
19,57,27,9308
23,59,33,9309
24,66,35,9310
22,61,34,9311
30,21,29,9312
37,16,28,9313
36,29,33,9314
20,50,30,9315
35,55,29,9316
30,71,34,9317
27,30,28,9318
21,37,35,9319
26,51,30,9320
27,52,25,9321
19,38,31,9322
30,75,26,9323
21,29,32,9324
32,69,35,9325
26,35,31,9326
18,27,28,9327
20,39,27,9328
31,55,30,9329
25,55,35,9330
27,65,28,9331
20,18,26,9332
26,22,32,9333
38,55,29,9334
20,74,29,9335
18,16,29,9336
33,17,34,9337
26,50,28,9338
28,80,25,9339
19,46,29,9340
37,54,26,9341
38,49,31,9342
27,44,29,9343
31,24,32,9344
18,46,29,9345
35,30,25,9346
28,45,30,9347
34,54,34,9348
34,31,30,9349
35,32,28,9350
22,64,28,9351
20,66,35,9352
37,29,28,9353
29,20,35,9354
30,21,34,9355
27,27,29,9356
23,41,30,9357
38,32,30,9358
28,52,35,9359
30,30,34,9360
27,32,27,9361
33,24,30,9362
21,33,32,9363
18,62,35,9364
38,28,29,9365
35,56,29,9366
33,32,33,9367
26,14,31,9368
37,60,28,9369
36,14,26,9370
19,49,27,9371
22,72,30,9372
26,18,30,9373
25,79,28,9374
36,68,26,9375
36,25,28,9376
28,80,25,9377
34,63,26,9378
32,34,29,9379
27,54,32,9380
38,29,34,9381
31,27,34,9382
19,11,27,9383
32,41,25,9384
25,23,31,9385
24,60,25,9386
33,76,34,9387
38,39,25,9388
25,73,30,9389
25,34,33,9390
38,50,35,9391
27,18,35,9392
29,44,27,9393
35,35,27,9394
20,71,30,9395
18,65,33,9396
26,55,28,9397
28,69,35,9398
23,75,30,9399
22,47,28,9400
18,46,35,9401
27,42,27,9402
26,53,26,9403
30,80,26,9404
24,14,26,9405
35,11,26,9406
25,76,29,9407
28,33,29,9408
19,24,31,9409
23,35,34,9410
23,34,28,9411
23,20,35,9412
18,22,25,9413
31,66,27,9414
23,54,30,9415
34,77,29,9416
32,16,28,9417
36,36,31,9418
27,77,29,9419
33,61,35,9420
23,19,26,9421
31,29,35,9422
33,24,28,9423
23,59,30,9424
29,71,33,9425
37,33,33,9426
28,33,33,9427
